Contract ID,Action Obligation ($),Date Signed,Contracting Agency ID,PSC,NAICS,Region,Business Entity ID
VA528C0555,45094,2009-09-01,3600,Z141,236220,Northeast,R34MRBPK3E94
VA528C0571,261000,2009-08-27,3600,Y111,236220,Northeast,WEERNTNCHPV6
VA528C0578,155555,2009-08-27,3600,Y111,236220,Northeast,V4H8HMLGKZW5
VA528C0587,222366,2009-08-18,3600,Y141,236220,Northeast,UT7KFVMYAPK4
VA69DC1097,1048000,2009-08-20,3600,Z141,236220,Midwest,ZJE3GTWE6D36
VA69DC1101,999950,2009-08-15,3600,Z149,236220,Midwest,RSUZTCPDU9B3
VA69DC1103,1265000,2009-08-17,3600,Z149,236220,Midwest,RSUZTCPDU9B3
VA69DC1113,3490943,2009-08-20,3600,Z141,236220,Midwest,ZJE3GTWE6D36
VA69DRA1107,2845,2009-08-20,3600,Z141,236220,Midwest,JKAHXUMJX5E3
VA69DRA1117,24944,2009-08-26,3600,Z141,236220,Southeast,FF4FYS4EWVF8
VA69DRA1121,59217,2009-08-31,3600,Y149,236220,Southeast,E2LNTGNM1968
VA786ARA0169,132933,2009-08-13,3600,Y299,236220,Southeast,TQU5DHBMALN5
W56HZV09CL542,59455,2009-08-05,2100,Z155,236220,Midwest,GBJ2UMW56NW9
W90VCM09C0224,682990,2009-08-07,2100,Y131,236220,Southeast,LN9PU5M2YZN5
W90VCM09C0225,682990,2009-08-07,2100,Y131,236220,Southeast,LN9PU5M2YZN5
W90YVD09C7026,102694,2009-08-05,2100,Y199,236220,Southeast,NN2NGPDNCK23
W90YVD09C7033,91705,2009-08-22,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W90YVD09C7035,72200,2009-08-26,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W90YVD09C7037,161625,2009-08-29,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W90YVD09C7038,178705,2009-08-31,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W9115109C0053,23465,2009-08-25,2100,Y199,236220,Southwest,NCNXHKMP58W6
W9115109C0054,10024,2009-08-28,2100,Y119,236220,West,FBJKEU5EK5P5
W9115109C0057,261000,2009-08-28,2100,Y199,236220,Southwest,H2Y8PEVT5NP8
W911KB09C0024,640273,2009-08-26,2100,Y199,236220,West,N5TSKMTX4275
W911S609C0008,75228,2009-08-17,2100,Z111,236220,West,GCLFFSHVY9F3
W911YP09C0013,5072118,2009-08-31,2100,Y129,236220,West,FNKKPDL5AG97
W911YP09C0014,2166982,2009-08-31,2100,Y129,236220,West,FNKKPDL5AG97
W9123609C0067,0,2009-08-04,2100,Y139,236220,Southeast,FHW2BSM9GNY6
W9123609C0069,257879,2009-08-12,2100,Y299,236220,Southeast,E2LNTGNM1968
W9123609C0072,261083,2009-08-24,2100,Y299,236220,Southeast,XHGKAL79PC66
W9123809C0011,3229089,2009-08-31,2100,Y199,236220,West,FMW2Z3B2YJ79
W9123809C0020,11188568,2009-08-28,2100,Y119,236220,Midwest,X3BYPXNZN8N1
W9123809C0022,10274669,2009-08-19,2100,Y139,236220,West,MKM2UNBJVD95
W9124B09C0015,465428,2009-08-29,2100,Y119,236220,West,L7ASWUPWKGK3
W9124J09C0021,1711325,2009-08-07,2100,Z111,236220,Southwest,LR81Y47Y83N5
W9124J09C0221,34793,2009-08-21,2100,Y111,236220,Southwest,EHASYEQPZYS3
W9124M09C0023,74389,2009-08-18,2100,Z299,236220,Southeast,YCEABKDNAHA4
W9124M09C0024,52403,2009-08-18,2100,Z299,236220,Southeast,YCEABKDNAHA4
W9124M09C0025,62687,2009-08-13,2100,Z299,236220,West,FM2KJG6M5363
W9124M09C0026,435000,2009-08-03,2100,Z299,236220,Southeast,PMM5Y1N4K755
W9124M09C0027,396523,2009-08-24,2100,Z299,236220,Southeast,HJHHYNLPNB64
W9124N09C0032,224750,2009-09-01,2100,Z119,236220,West,P7M6MMQM29K7
W9124Q09C0586,34105,2009-08-12,2100,Y299,236220,Southwest,QTJ1W2JQX9Q6
W9124Q09C0587,24038,2009-08-13,2100,Y299,236220,Southwest,ZKBBJB253J75
W9124Q09C0588,46198,2009-08-13,2100,Y299,236220,Southwest,F8HEK1SW4M18
W9124Q09C0589,720000,2009-08-09,2100,Y299,236220,Southwest,NKWMWQGNC8J6
W9124Q09C0603,362606,2009-08-09,2100,Y299,236220,Southwest,XUWNY2NVEDH9
W9126G09C0052,8335351,2009-08-17,2100,Y199,236220,Southwest,NSGGGUENWB25
W9126G09C0060,185890,2009-08-07,2100,Z299,236220,Southwest,N6GETUA2PH85
W9127809C0064,1669000,2009-08-05,2100,Y119,236220,Southeast,FKCFEAQAS111
W9127809C0066,4383000,2009-08-07,2100,Y199,236220,Southeast,PVJ8Y9VEENQ4
W9127809C0072,2864000,2009-08-26,2100,Z141,236220,Southeast,CH83F8D4XPY9
W9127809C0075,6385738,2009-08-26,2100,Y119,236220,Southeast,MQTRV3XU9LZ3
W9127809C0079,11446440,2009-09-01,2100,Y199,236220,Southeast,NHAJFVC3V5L7
W9127S09C6007,0,2009-08-26,2100,Y199,236220,Southwest,CRB2ZVK3MRK6
W9127S09C6008,0,2009-08-31,2100,Y199,236220,Midwest,PGUPK1DSLPN9
W9127S09C6010,0,2009-09-01,2100,Y159,236220,Southwest,CA9KMFKBBM13
W9128A09C0005,66261,2009-08-14,2100,Z111,236220,West,G9BMFJJAUNB5
W9128A09C0006,1084000,2009-08-12,2100,Z111,236220,West,LYPRWKAQSPU9
W9128A09C0007,5620000,2009-08-27,2100,Y159,236220,West,QCTNVKMQ92N7
W9128F09C0034,10434000,2009-08-21,2100,Y199,236220,Midwest,QEPDFV3FLJE7
W9128F09C0037,18860497,2009-08-25,2100,Y163,236220,Midwest,NJPVEPBMEFK3
W912BU09C0033,6609546,2009-08-14,2100,Y119,236220,Northeast,ZL7MRVE6E4N3
W912BU09C0036,5098200,2009-08-24,2100,Y199,236220,Southeast,HPUCSMLBNHH5
W912BU09C0041,1354000,2009-08-21,2100,Z299,236220,Southeast,C9ASKCLEB279
W912BV09C2019,20395693,2009-08-20,2100,Y179,236220,Midwest,P78TR44HGNL6
W912BV09C2021,7165591,2009-08-31,2100,Y159,236220,Southwest,NSGGGUENWB25
W912CG09C0005,398000,2009-08-27,2100,Z111,236220,Northeast,HXMJA2V68HC3
W912CL09C0010,500000,2009-08-14,2100,C111,236220,Southeast,LN9PU5M2YZN5
W912CL09C0012,500000,2009-08-14,2100,C111,236220,Southeast,LN9PU5M2YZN5
W912CN09C0076,20208,2009-08-28,2100,Z174,236220,West,NDLFNPM3CBK8
W912CN09C0077,129029,2009-08-19,2100,Z111,236220,West,KN9HL3VDKJG9
W912DQ09C4012,2536793,2009-08-28,2100,Y299,236220,Northeast,PH2VJ7PF5A84
W912DR09C0049,13394981,2009-08-07,2100,Y199,236220,Northeast,LVCTL5FMXDX3
W912DR09C0052,26397655,2009-08-14,2100,Y142,236220,Southeast,SZDJGDVDZGH3
W912DR09C0053,9040000,2009-08-18,2100,Y191,236220,Southeast,KCCAQEJZBW63
W912DR09C0056,276100,2009-08-31,2100,Y119,236220,Northeast,DAYWJXBYT538
W912DW09C0020,24176000,2009-08-13,2100,Y111,236220,Midwest,X3BYPXNZN8N1
W912DW09C0022,29458000,2009-08-12,2100,Y199,236220,West,KHCKQ1ZWE6P4
W912ER09C0033,44833178,2009-08-21,2100,Y199,236220,Southeast,NKZUSCKXHLK7
W912ER09C0035,6639338,2009-09-01,2100,Y199,236220,Southeast,JFBJBSRKYCS3
W912HN09C0040,4752572,2009-08-14,2100,Y199,236220,Southeast,NNHFFY9HWGJ6
W912HN09C0053,10637382,2009-09-01,2100,Y199,236220,Southeast,PTJBN4RDSZC9
W912HN09C0054,2917500,2009-08-31,2100,Y199,236220,Southeast,UGPNR19PJF31
W912J209C1002,3633000,2009-09-01,2100,Z199,236220,Midwest,JLXJKJLM5N48
W912J209C2005,1069370,2009-08-11,2100,Z119,236220,Midwest,CVZXB3RM4BB6
W912J309C1002,18427,2009-08-11,2100,Z111,236220,Southwest,HPHAHD1GAFE6
W912JA09C0002,1321193,2009-08-11,2100,Z111,236220,Southeast,L7NEC7Z39HR3
W912JA09C0003,132942,2009-08-12,2100,Z111,236220,Southeast,L7NEC7Z39HR3
W912JM09C0016,27300,2009-08-05,2100,Y119,236220,Southeast,GVDLAHLYMLB5
W912JM09C0017,112936,2009-08-26,2100,Y119,236220,Southeast,LKC6KDBGL6P4
W912JM09C0018,60660,2009-08-13,2100,Z111,236220,Southeast,F7YQNCCV8VW6
W912JM09C0019,72580,2009-08-25,2100,Y119,236220,Southeast,EN9WS9NL8DL5
W912KC09C0014,704680,2009-08-27,2100,Y119,236220,Northeast,F424T1BHUBB3
W912L109C0029,175116,2009-08-22,2100,Z111,236220,Southwest,X66WMFYAY6H7
W912L909C0008,83906,2009-08-18,2100,Y119,236220,Midwest,HNQVYAKK29N9
W912LC09C5001,145600,2009-08-14,2100,Y151,236220,West,KHL5KHP4V3R9
W912LM09C0002,3618200,2009-08-25,2100,Y129,236220,Midwest,QFQGJ9VEQ5F8
W912P509C0022,134948,2009-08-24,2100,Z199,236220,Southeast,M5ZMJYHBNJ61
W912P509C0024,577668,2009-08-27,2100,Z141,236220,Southeast,DJM3XXTTUN61
W912P909C0408,5741812,2009-08-28,2100,Y119,236220,Midwest,MJH1HVKCNFW3
W912PP09C0023,7960241,2009-08-17,2100,Y199,236220,West,HN9RMC5F8VQ3
W912PQ09C0018,1074339,2009-08-10,2100,Y119,236220,Northeast,C4M4QJVLELN1
W912QR09C0060,32894631,2009-08-07,2100,Y199,236220,West,KM38FS9JMY94
W912QR09C0063,8274600,2009-08-17,2100,Y199,236220,Midwest,K871QHNAQMA4
W912QR09C0067,18966995,2009-08-21,2100,Y299,236220,Northeast,ZFR1XY8Z5LG4
W912QR09C0069,148498,2009-08-27,2100,Y299,236220,Southeast,E1PVEGGV5TF7
W912QR09C0070,20706000,2009-09-01,2100,Y199,236220,West,KHCKQ1ZWE6P4
W913FT09C0053,98536,2009-08-04,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT09C0054,93543,2009-08-07,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT09C0055,99685,2009-08-08,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT09C0056,99458,2009-08-10,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W917BK09C0043,934950,2009-08-04,2100,Y119,236220,Southeast,LN9PU5M2YZN5
W917BK09C0046,915964,2009-08-04,2100,Y119,236220,Southeast,LN9PU5M2YZN5
W917BK09C0047,992500,2009-08-03,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W917BK09C0048,951000,2009-08-03,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W917PM09C0073,7223425,2009-08-04,2100,C119,236220,Southeast,LN9PU5M2YZN5
W91B4K09C4040,382665,2009-08-27,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4K09C4041,437192,2009-08-27,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4L09C0078,408650,2009-08-11,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4L09C0079,2424532,2009-08-13,2100,Y199,236220,Southeast,KA5HQCLKUVW1
W91B4L09C0088,716023,2009-08-25,2100,Y152,236220,Southeast,KA5HQCLKUVW1
W91B4M09C4146,226125,2009-08-05,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4147,479547,2009-08-04,2100,Z299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4148,327359,2009-08-05,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4149,328569,2009-08-05,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4150,327359,2009-08-05,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4151,373058,2009-08-09,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4153,369084,2009-08-13,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4154,407789,2009-08-13,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4155,318500,2009-08-13,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4157,464745,2009-08-20,2100,Z299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4158,278000,2009-08-20,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4159,90510,2009-08-20,2100,Z299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4160,184665,2009-08-20,2100,Z299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4161,749000,2009-08-24,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4162,208715,2009-08-21,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4163,231601,2009-08-21,2100,Z299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4165,283150,2009-08-21,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4167,212185,2009-08-24,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4168,281850,2009-08-24,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4169,95880,2009-08-25,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4170,0,2009-08-23,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4174,245860,2009-08-28,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4175,73892,2009-08-27,2100,Z199,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4176,115120,2009-08-27,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4177,67799,2009-08-26,2100,Z199,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4178,66399,2009-08-26,2100,Z199,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4179,68749,2009-08-28,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4180,88779,2009-08-27,2100,Z199,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4181,115120,2009-08-27,2100,Z199,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4182,124633,2009-08-28,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4183,67799,2009-08-27,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4184,67799,2009-08-28,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C4186,345774,2009-08-28,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4M09C7288,476657,2009-08-25,2100,Y293,236220,Southeast,LN9PU5M2YZN5
W91GEU09CR004,24385,2009-08-10,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91GF509C8168,3750,2009-08-13,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91GF509C8175,93845,2009-08-28,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91GFC09C0022,138400,2009-08-04,2100,5680,236220,Southeast,LN9PU5M2YZN5
W91GFC09C0027,21900,2009-08-06,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91GY309C0001,49750,2009-08-15,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91GY309C0020,185000,2009-08-07,2100,C122,236220,Southeast,LN9PU5M2YZN5
W91GY309C0023,139000,2009-08-05,2100,Z131,236220,Southeast,LN9PU5M2YZN5
W91GY309C0025,250000,2009-08-05,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W91GY309C0026,80165,2009-08-05,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W91GY309C0029,392965,2009-08-07,2100,Y131,236220,Southeast,LN9PU5M2YZN5
W91GY309C0052,85000,2009-08-05,2100,5610,236220,Southeast,LN9PU5M2YZN5
W91GY309C0054,193067,2009-08-05,2100,5610,236220,Southeast,LN9PU5M2YZN5
W91GY309C0055,59772,2009-08-05,2100,5610,236220,Southeast,LN9PU5M2YZN5
W91QEY09C0026,12320,2009-08-05,2100,Y199,236220,Southeast,PEJLPYPC4143
W91SMC09C0011,387744,2009-08-21,2100,Y152,236220,Midwest,E2LNTGNM1968
W91SMC09C0012,421260,2009-08-21,2100,Y152,236220,Midwest,E2LNTGNM1968
09NGA07344DK,3840000,2009-09-28,3355,AD65,236220,Southeast,VEP4UN7LDMK5
10NGA07029DK,0,2009-10-01,3355,AD65,236220,Southeast,UGYDHM8BVML9
AG0116C090099,189900,2009-09-02,12C2,Y162,236220,West,V8EYLXMN2RJ6
AG0116C090101,119250,2009-09-02,12C2,Y162,236220,West,QPJ1PLR5RX99
AG0116C090114,191400,2009-09-21,12C2,Y119,236220,West,DWBRENSC9MM3
AG02NVC090028,1158998,2009-09-11,12C2,Y119,236220,West,SQE7GUG819M4
AG0398C090039,822278,2009-09-25,12C2,Y111,236220,West,MSCWJEC97PN7
AG046WC090062,945000,2009-09-10,12C2,Y111,236220,West,H4F6AJ5PYE31
AG05G2C090113,20250,2009-09-24,12C2,Y245,236220,West,CL4GS5VG3U65
AG24H8C090032,233796,2009-09-09,12C2,Z199,236220,Northeast,P2NVQ79L5QM5
AG3142C090028,16575000,2009-09-21,1205,Z111,236220,Southeast,R6CPWWDD4AM1
AG32KWC090008,1043591,2009-09-24,12K3,Y299,236220,Southwest,E6KKL4NJLNG7
AG32KWC090009,79795,2009-09-26,12K3,Y299,236220,Northeast,FTJMEJQCG4L5
AG3395C090026,58189,2009-09-16,12C2,Y300,236220,Southeast,Q894PXFYH9L5
AG3395C090028,140548,2009-09-18,12C2,Z111,236220,Southeast,ZKNNN5CADRD9
AG3K15C090022,1726200,2009-09-28,12H2,Z249,236220,Midwest,PSVBPJZHQYE6
AG435HC090033,221618,2009-09-14,12C2,Y199,236220,Southeast,DYKGFKZGBLY6
AG4384C090007,297826,2009-09-21,12H2,Z111,236220,Southeast,TR1AV9J17C93
AG4384C090009,240237,2009-09-28,12H2,Z111,236220,Southeast,GK69KUCSAK57
AG4384C090010,512107,2009-09-29,12H2,Z199,236220,Southeast,NG7SGBM1YSZ4
AG4660C090035,16755,2009-09-21,12C2,Y245,236220,Southeast,GVYCUDL4M3K8
AG4756C090037,199951,2009-09-15,12C2,Y162,236220,Southeast,WGHMSAC7JUM5
AG5114C090037,255300,2009-09-14,12H2,Z199,236220,Midwest,EMFSHF3JPJV3
AG5114C090040,230000,2009-09-19,12H2,Z182,236220,Southwest,QMC7JPKEU7L1
AG5114C090048,602995,2009-09-26,12H2,Y199,236220,Midwest,T9RBJANJKDB7
AG55N9C090005,1472627,2009-09-22,12C2,Z299,236220,Midwest,RJLXKJHSZJ95
AG7MN1C090008,257832,2009-09-27,12H2,Z219,236220,Southwest,Y239UE97C4G8
AG82X9C090262,264775,2009-09-03,12C2,Y119,236220,West,JQJ4KKQN6HJ8
AG82X9C090283,61632,2009-09-20,12C2,Y119,236220,West,DFDCJG3CG9G5
AG82X9C090316,325982,2009-09-25,12C2,Y199,236220,West,KKP5TM26XGB9
AG91W8C090009,49222,2009-09-14,12C2,Z119,236220,West,WKMCMNLBZEC6
AG95CVC090007,723102,2009-09-24,12H2,Z111,236220,West,HLJLGC1B4LM1
AID306C000900530,456282,2009-09-30,7200,AD61,236220,Southeast,KA5HQCLKUVW1
DEAC6509WC83744,814600,2009-09-16,8900,Y299,236220,Midwest,NKZ8JRR2FWZ7
DEFE0000834,398166,2009-09-09,8900,Z199,236220,Northeast,K79KXM8NSJK4
DEFE0000979,2194966,2009-09-24,8900,Z199,236220,West,P9QQX7RT8E98
DEFE0001182,57785,2009-09-16,8900,Z199,236220,Northeast,C182X9R8L164
DEFE0001509,940912,2009-09-17,8900,Z199,236220,West,JGUBT9LLH8K4
DEFE0001589,1850020,2009-09-23,8900,Z199,236220,West,P9QQX7RT8E98
DEFE0001598,3046040,2009-09-23,8900,Z199,236220,West,P9QQX7RT8E98
DEFE0001611,1541312,2009-09-24,8900,Z199,236220,West,JGUBT9LLH8K4
DEFE0001658,380000,2009-09-25,8900,Z199,236220,Northeast,C182X9R8L164
DEFE0001659,4935655,2009-09-25,8900,Z199,236220,West,P9QQX7RT8E98
DEFE0001704,125000,2009-09-25,8900,Z119,236220,Northeast,C182X9R8L164
DEFE0001726,246995,2009-09-28,8900,K099,236220,Southeast,ZPBQCVU4KMD8
DEFE0001778,973050,2009-09-29,8900,Z199,236220,West,P9QQX7RT8E98
DJBP0700CC00000011,175741000,2009-09-04,1540,Y166,236220,Southeast,WGWMCGBC4QH8
DJBP0700CC00000012,162927714,2009-09-11,1540,Y166,236220,Southeast,H1KPDZLCMNR8
DJF09016,2257220,2009-09-14,1549,Z199,236220,Southeast,HGUALNKGMME8
DOCSB134109CN0094,13782,2009-09-18,1341,Z111,236220,West,TMAKEUHJKMV3
DOCSB134109CN0111,111599,2009-09-21,1341,Z111,236220,West,KHL5KHP4V3R9
DOCSB134109CN0124,9442150,2009-09-23,1341,Y242,236220,Northeast,Y8GLXK1W9JU3
DOCSB134109CN0128,63900,2009-09-18,1341,Z111,236220,West,TMAKEUHJKMV3
DOCSB134109CN0131,94400,2009-09-22,1341,Z111,236220,West,FKMWECSN4983
DOCWC133C09CN0259,220000,2009-09-19,1330,Y119,236220,Southeast,ESA1GAW2ER55
DOLJ099629381,10425000,2009-09-22,1605,Y119,236220,Midwest,JJLSBJNBH987
DTFAAC09C00046,55000,2009-09-08,6920,Z129,236220,Midwest,X1J4MMUSXDM7
DTFAAC09C00048,1476575,2009-09-16,6920,Z111,236220,Southwest,UVR8K1KKR675
DTFAAC09C00049,3580000,2009-09-18,6920,Y111,236220,Southwest,Z7YJJQX4HBD8
DTFAAC09C00051,5006164,2009-09-21,6920,Z111,236220,Southwest,UVR8K1KKR675
DTFAAC09C00054,44400,2009-09-19,6920,Y111,236220,Midwest,VL5HTBP1FZ79
DTFAAC09C00055,62475,2009-09-19,6920,Y111,236220,Midwest,S4L3PCALD6E4
DTFACT09C00021,35601,2009-09-05,6920,Y152,236220,Northeast,P8SVKJVLUYZ3
DTFAGL09C00264,302565,2009-09-19,6920,Z111,236220,Midwest,TRTZA2LN1MW1
DTFAGL09C00299,181000,2009-09-18,6920,Y199,236220,Midwest,QAECHZ6C2Y47
DTFAGL09C00326,64108,2009-09-16,6920,Z123,236220,Midwest,H3NDXJ1DTLE5
DTFAGL09C00394,34995,2009-09-21,6920,Z121,236220,Midwest,W4NYKVJN4KX6
DTFANE09C00085,36500,2009-09-17,6920,Z242,236220,West,Z2N8C3NL8FW5
DTFANM09C00107,169590,2009-09-09,6920,5450,236220,West,VUGSJ2KM9M73
DTFANM09C00110,58824,2009-09-11,6920,Z152,236220,West,UMHZGGXAK9L1
DTFANM09C00113,41900,2009-09-10,6920,Y123,236220,West,K71KB2NQNSW3
DTFANM09C00114,69820,2009-09-10,6920,Y123,236220,West,GA8GANBXBLA6
DTFANM09C00115,37300,2009-09-11,6920,Y123,236220,West,K71KB2NQNSW3
DTFANM09C00124,46100,2009-09-22,6920,Y129,236220,West,VUGSJ2KM9M73
DTFASO09C00302,1036000,2009-09-18,6920,Y123,236220,Southeast,MHQBFZ5X8LD3
DTFASW09C00108,15211000,2009-09-10,6920,Y125,236220,Southwest,PJ9JV9RTZK81
DTFAWP09C00099,31894,2009-09-18,6920,Y242,236220,West,E7H2F19ZML75
DTFAWP09C00103,31885,2009-09-22,6920,Y222,236220,Southwest,SF57GMGHVLT4
DTFAWP09C00105,235495,2009-09-25,6920,Y249,236220,West,X1LFLJ8XZBV4
DTRT5710C10001,918541,2009-10-01,6901,AD66,236220,Northeast,UY7EJMGP7D94
EPC09060,910000,2009-09-30,6800,Z142,236220,Midwest,HKDLUFL7HDS8
F09CC00431,10930,2009-09-24,3300,Z191,236220,Southeast,C8T4MRZKF299
F09CC00539,11836439,2009-09-30,3300,Z299,236220,Southeast,KFNCDSZJZ6M3
FA252109C0068,115000,2009-09-30,5700,Z111,236220,Southeast,GLBAMN9Q7JN7
FA252109C0070,415131,2009-09-23,5700,Z111,236220,Southeast,GVLVJC4BLLA9
FA252109C0090,1098256,2009-09-30,5700,Z142,236220,West,GSGLJBC5LJK8
FA255009C1016,1140446,2009-09-30,5700,Z119,236220,West,CE81D8ES7TJ7
FA255009C1018,66987,2009-09-22,5700,Z119,236220,West,CE81D8ES7TJ7
FA255009C1020,141840,2009-09-22,5700,Z119,236220,West,CE81D8ES7TJ7
FA255009C1021,320481,2009-09-22,5700,Z119,236220,West,CE81D8ES7TJ7
FA281609C0042,87531,2009-09-21,5700,Z111,236220,West,G6R1GSKYULJ5
FA281609C0049,27000,2009-09-23,5700,Z299,236220,Southeast,HSK1DNM1J2A5
FA281609C0051,37332,2009-09-28,5700,Y300,236220,West,GRECPDQJZGE6
FA281609C0056,881092,2009-09-30,5700,Z199,236220,West,JXA9XMRPUJ57
FA282309C0024,726329,2009-09-25,5700,Z199,236220,Southeast,C9EGGDRPMPF8
FA282309C0029,1182496,2009-09-28,5700,Z199,236220,Southeast,E2LNTGNM1968
FA282309C0030,534691,2009-09-25,5700,Y199,236220,Southeast,KHJ8XJV9QCY4
FA282309C0035,982848,2009-09-28,5700,Z199,236220,Southeast,G9JZY1ZK3FL5
FA301009C0007,764567,2009-09-30,5700,Y119,236220,Southeast,L34KL7NLGVS4
FA303009C0006,1079000,2009-09-23,5700,Z111,236220,Southeast,VJHJWXA1H6B6
FA303009C0012,9404145,2009-09-22,5700,Z139,236220,Southeast,V2UAXCUYUEH6
FA304709C0034,184138,2009-09-30,5700,Z179,236220,Southwest,GX1FD14W4EN5
FA308909C0022,1544962,2009-09-29,5700,Z111,236220,Southwest,GYATTD6TCG88
FA308909C0036,2216422,2009-09-30,5700,Z162,236220,Southwest,EN3RKWNJ1GY7
FA330009C0030,2550000,2009-09-30,5700,Z111,236220,Southeast,ZN18CLHUHKK4
FA330009C0038,2126452,2009-09-28,5700,Z249,236220,Southeast,C9EGGDRPMPF8
FA330009C0046,2599000,2009-09-28,5700,Z249,236220,Southeast,Z6ZVR3MXC9L4
FA330009C0047,3202608,2009-09-30,5700,Z111,236220,Southeast,RKU3PZV6MPP7
FA330009C0048,1312204,2009-09-30,5700,Z249,236220,Southeast,HW1HEKB61GF5
FA440709C0020,185000,2009-09-30,5700,Z111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0022,168250,2009-09-29,5700,Z111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0024,773800,2009-09-29,5700,Y111,236220,Midwest,E2LNTGNM1968
FA440709C0025,100000,2009-09-30,5700,Z111,236220,Midwest,E2LNTGNM1968
FA440709C0026,202000,2009-09-29,5700,Y199,236220,Midwest,FN7GJ7LGZBL5
FA440709C0027,530000,2009-09-29,5700,Z111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0028,88175,2009-09-30,5700,Y199,236220,Midwest,FN7GJ7LGZBL5
FA440709C0030,18200,2009-09-30,5700,Z111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0031,15950,2009-09-29,5700,Z111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0033,380000,2009-09-30,5700,Y111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0035,52000,2009-09-30,5700,Y199,236220,Midwest,FN7GJ7LGZBL5
FA440709C0036,8400,2009-09-30,5700,Z111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0037,28000,2009-09-30,5700,Z111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0039,24000,2009-09-30,5700,Z111,236220,Midwest,FN7GJ7LGZBL5
FA440709C0040,104624,2009-09-30,5700,Z111,236220,Midwest,E2LNTGNM1968
FA440709C0042,35000,2009-09-30,5700,Z111,236220,Midwest,E2LNTGNM1968
FA441609C0037,23250,2009-09-18,5700,Z111,236220,Southeast,N5S2UQEWU8J9
FA441609C0044,15380,2009-09-26,5700,Z111,236220,Southeast,N5S2UQEWU8J9
