,Unnamed: 0,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
521,521,W912QR10C0077,2100,Empty,Empty,Empty
522,522,GS04P16EXC7156,4740,Empty,Empty,Empty
523,523,W912EK18C0029,2100,Empty,Empty,Empty
524,524,VA26213C0095,3600,Empty,Empty,Empty
525,525,N6247307C6036,1700,Empty,Empty,Empty
526,526,36E77620C0069,3600,Empty,Empty,Empty
527,527,GS10P15XCC7022,4740,0,$0,0%
528,528,HSCG8604C633237,7008,Empty,Empty,Empty
529,529,VA24517C0158,3600,0,$0,0%
530,530,W911SA22C2004,2100,Empty,Empty,Empty
531,531,VA786A15C0024,3600,0,$0,0%
532,532,DOCSB134117CN0043,1341,,,
533,533,W912SV18C6001,2100,,,
534,534,W912DR20C0007,2100,,,
535,535,W9124Q07C0550,2100,Empty,Empty,Empty
536,536,12639524C0075,12K3,Empty,Empty,Empty
537,537,V656C452,3600,Empty,Empty,Empty
538,538,W9124N08C0007,2100,0,$0,0%
539,539,GS08P13JBP0123,4740,0,$0,0%
540,540,00564200302DV564C301,3600,0,$0,0%
541,541,W91QV118C0135,2100,0,$0,0%
542,542,47PF0020C0017,4740,,,
543,543,W912DY24C0048,2100,0,$0,0%
544,544,W91ZRU18C5005,2100,,,
545,545,GS08P10VPC0037,4740,0,$0,0%
546,546,47PF0018C0109,4740,,,
547,547,GS07P10HHC0043,4740,0,$0,0%
548,548,TOS10F008,2001,0,$0,0%
549,549,W912CL06C0803,2100,,,
550,550,SCG50012C0025,1900,0,$0,0%
551,551,47PM1020C0023,4740,,,
552,552,47PE0322C0003,4740,,,
553,553,75H70123C00005,7527,0,$0,0%
554,554,AG32SCC170034,12H2,,,
555,555,GS11P12YEC0194,4740,0,$0,0%
556,556,70B01C24C00000154,7014,,,
557,557,W912CN05C0012,2100,0,$0,0%
558,558,DTFAAC17C00053,6920,,,
559,559,W912QR19C0041,2100,,,
560,560,N6945018C5213,1700,Empty,Empty,Empty
561,561,VA261C0981,3600,0,$0,0%
562,562,VA24413C0351,3600,0,$0,0%
563,563,AG82X9C100170,12C2,Empty,Empty,Empty
564,564,AG82X9C060279,12C2,,,
565,565,W52P1J15C3014,2100,Empty,Empty,Empty
566,566,36C26218C0145,3600,Empty,Empty,Empty
567,567,W912L310C5005,2100,Empty,Empty,Empty
568,568,AG95CVC090005,12H2,Empty,Empty,Empty
569,569,V502C647A,3600,Empty,Empty,Empty
570,570,VA259C0357,3600,,,
571,571,GS04P10EXC0052,4740,0,$0,0%
572,572,GS10P14LTC0066,4740,0,$0,0%
573,573,GS01P11BZC0004,4740,0,$0,0%
574,574,VA261C0464,3600,0,$0,0%
575,575,DTFANE10C00110,6920,0,$0,0%
576,576,W917PM06C0006,2100,0,$0,0%
577,577,W9124N08C0052,2100,Empty,Empty,Empty
578,578,W912QR09C0034,2100,,,
579,579,V688C40572,3600,0,$0,0%
580,580,GS04P12EXC0077,4740,,,
581,581,W912R116C0013,2100,0,$0,0%
582,582,N4008010C1506,1700,Empty,Empty,Empty
583,583,47PK1219C0012,4740,,,
584,584,FA301616C0026,5700,Empty,Empty,Empty
585,585,GS11P08YTC0174,4740,Empty,Empty,Empty
586,586,47PM0118C0003,4740,,,
587,587,FA252107C0052,5700,Empty,Empty,Empty
588,588,GS11P09YEC0101,4740,0,$0,0%
589,589,VA261C0323,3600,0,$0,0%
590,590,V642C557,3600,0,$0,0%
591,591,DABR0104C0022,2100,0,$0,0%
592,592,W912QR18C0017,2100,,,
593,593,W5KA4N11C0177,2100,0,$0,0%
594,594,697DCK19C00106,6920,,,
595,595,GS09P08WLC0031,4740,0,$0,0%
596,596,GS09P17WBC0014,4740,,,
597,597,DACA2103C0008,2100,,,
598,598,V249C00678AWO2,3600,Empty,Empty,Empty
599,599,FA480307C0016,5700,Empty,Empty,Empty
600,600,GS11P11YTC0039,4740,Empty,Empty,Empty
601,601,VA249C0946,3600,Empty,Empty,Empty
602,602,VA26314C0038,3600,Empty,Empty,Empty
603,603,W5K9FH12C0131,2100,Empty,Empty,Empty
604,604,VA248C1477,3600,Empty,Empty,Empty
605,605,W5J9JE12C0119,2100,Empty,Empty,Empty
606,606,FA890317C0030,5700,Empty,Empty,Empty
607,607,GS06P10TEC0051,4740,Empty,Empty,Empty
608,608,W91B4N10C8256,2100,Empty,Empty,Empty
609,609,VA255C0049,3600,Empty,Empty,Empty
610,610,VA25915C0016,3600,Empty,Empty,Empty
611,611,36C77624C0125,3600,Empty,Empty,Empty
612,612,W917BK05C0031,2100,Empty,Empty,Empty
613,613,W9124Q07C0520,2100,Empty,Empty,Empty
614,614,FA255012C1026,5700,Empty,Empty,Empty
615,615,AG82FTC120009,12C2,Empty,Empty,Empty
616,616,N6247312C1423,1700,Empty,Empty,Empty
617,617,VA26113C0171,3600,Empty,Empty,Empty
618,618,DABK4103C0122,2100,Empty,Empty,Empty
619,619,W912DW13C0013,2100,Empty,Empty,Empty
620,620,HSCG8307C3WG261,7008,Empty,Empty,Empty
621,621,W912L608C0010,2100,Empty,Empty,Empty
622,622,W91ZRS16C0001,2100,Empty,Empty,Empty
623,623,W5J9JE12C0140,2100,Empty,Empty,Empty
624,624,19AQMM19C0156,1900,Empty,Empty,Empty
625,625,N6945019C6411,1700,Empty,Empty,Empty
626,626,W912QR11C0006,2100,Empty,Empty,Empty
627,627,697DCK24C00029,6920,Empty,Empty,Empty
628,628,VA26012C0020,3600,Empty,Empty,Empty
629,629,00436200301DV436C325,3600,Empty,Empty,Empty
630,630,N6247311C0203,1700,Empty,Empty,Empty
631,631,47PE0219C0018,4740,Empty,Empty,Empty
632,632,W912QR19C0036,2100,Empty,Empty,Empty
633,633,W9124724C0041,2100,Empty,Empty,Empty
634,634,W91B4M09C4096,2100,Empty,Empty,Empty
635,635,GS11P15YMC0131,4740,Empty,Empty,Empty
636,636,VA24917C0096,3600,Empty,Empty,Empty
637,637,GS09P12WMC0031,4740,Empty,Empty,Empty
638,638,GS09P06WBC3015,4740,Empty,Empty,Empty
639,639,GS08P15JEC7033,4740,Empty,Empty,Empty
640,640,GS09P09WMC0024,4740,Empty,Empty,Empty
641,641,TEPJ1501556,2041,Empty,Empty,Empty
642,642,VA528C0385,3600,Empty,Empty,Empty
643,643,VA26313C0110,3600,Empty,Empty,Empty
644,644,GS11P05MKC0038,4740,Empty,Empty,Empty
645,645,W9126G10C0059,2100,Empty,Empty,Empty
646,646,W5K9FH11C0051,2100,Empty,Empty,Empty
647,647,GS11P12MAC0351,4740,Empty,Empty,Empty
648,648,W912P424C0013,2100,Empty,Empty,Empty
649,649,W912DY19C0081,2100,Empty,Empty,Empty
650,650,140P4318C0071,1443,Empty,Empty,Empty
651,651,36C26024C0040,3600,Empty,Empty,Empty
652,652,W912PP10C0035,2100,Empty,Empty,Empty
653,653,GS08P12JBP0106,4740,Empty,Empty,Empty
654,654,W50S9C22C0003,2100,Empty,Empty,Empty
655,655,W912DQ24C4004,2100,Empty,Empty,Empty
656,656,V596C1027,3600,Empty,Empty,Empty
657,657,VA528C0843,3600,Empty,Empty,Empty
658,658,47PM0517C0019,4740,Empty,Empty,Empty
659,659,47PD1018C0023,4740,Empty,Empty,Empty
660,660,VA255C0020,3600,Empty,Empty,Empty
661,661,W50S6L20C0011,2100,Empty,Empty,Empty
662,662,V693C504,3600,Empty,Empty,Empty
663,663,N4008517C8322,1700,Empty,Empty,Empty
664,664,47PM0423C0008,4740,Empty,Empty,Empty
665,665,SRB1009C1005,1900,Empty,Empty,Empty
666,666,36C78619C0151,3600,Empty,Empty,Empty
667,667,GS04P07EXC0125,4740,Empty,Empty,Empty
668,668,GS05P13STC0004,4740,Empty,Empty,Empty
669,669,W9127807C0033,2100,Empty,Empty,Empty
670,670,36C24619C0149,3600,Empty,Empty,Empty
671,671,N3319116C1027,1700,Empty,Empty,Empty
672,672,W912QR12C0020,2100,Empty,Empty,Empty
673,673,36C25620C0075,3600,Empty,Empty,Empty
674,674,GS04P15RRP0025,4740,Empty,Empty,Empty
675,675,47PM1024C0004,4740,Empty,Empty,Empty
676,676,VA247C0879,3600,Empty,Empty,Empty
677,677,W9128A14C0005,2100,Empty,Empty,Empty
678,678,W9127S07C6006,2100,Empty,Empty,Empty
679,679,W912PL20C0030,2100,Empty,Empty,Empty
680,680,2032H324C00021,2001,Empty,Empty,Empty
681,681,N4008009C4407,1700,Empty,Empty,Empty
682,682,W917PM06C0020,2100,Empty,Empty,Empty
683,683,W912ER14C0011,2100,Empty,Empty,Empty
684,684,W912DR20C0052,2100,Empty,Empty,Empty
685,685,SUG50014C0013,1900,Empty,Empty,Empty
686,686,HSFLGL11C00012,7015,Empty,Empty,Empty
687,687,VA259C0174,3600,Empty,Empty,Empty
688,688,GS04P05RAC3031,4740,Empty,Empty,Empty
689,689,W9124Q06C0502,2100,Empty,Empty,Empty
690,690,VA243RA0903,3600,Empty,Empty,Empty
691,691,36C24418C0264,3600,Empty,Empty,Empty
692,692,W912PL23C0021,2100,Empty,Empty,Empty
693,693,W9128F10C0013,2100,Empty,Empty,Empty
694,694,AG32SDC140024,12H2,Empty,Empty,Empty
695,695,47PF0019C0005,4740,Empty,Empty,Empty
696,696,AG0281C090007,12C2,Empty,Empty,Empty
697,697,36C24718C0163,3600,Empty,Empty,Empty
698,698,VA262C0033,3600,0,$0,0%
699,699,W91B4P11C0076,2100,0,$0,0%
700,700,W911QX22C0016,2100,0,$0,0%
701,701,W912QR11C0034,2100,0,$0,0%
702,702,GS09P14WLC0003,4740,0,$0,0%
703,703,W912LA17C8002,2100,1,"$89,100",65.5%
704,704,W912DR24C0054,2100,0,$0,0%
705,705,47PL0119C0010,4740,,,
706,706,GS11P13ZGC0195,4740,0,$0,0%
707,707,GS11P15YEP0094,4740,0,$0,0%
708,708,GS09P11WFC0018,4740,Empty,Empty,Empty
709,709,GS09P10KLC0006,4740,Empty,Empty,Empty
710,710,AG82X9C060291,12C2,Empty,Empty,Empty
711,711,W5J9JE12C0002,2100,,,
712,712,47PK0922C0022,4740,,,
713,713,6973GH20C00104,6920,,,
714,714,GS05P05SVC0003,4740,Empty,Empty,Empty
715,715,W9124G17C0106,2100,,,
716,716,47PM0223C0011,4740,,,
717,717,FA440709C0035,5700,Empty,Empty,Empty
718,718,89243324CFE000092,8900,,,
719,719,91T5200210D5091T531A101,12C2,0,$0,0%
720,720,N3319111C1718,1700,Empty,Empty,Empty
721,721,FA940104C0005,5700,Empty,Empty,Empty
722,722,W917PM09C0048,2100,0,$0,0%
723,723,47PD0418C0017,4740,,,
724,724,VA241C0538,3600,0,$0,0%
725,725,W912QR14C0012,2100,0,$0,0%
726,726,GS03P16QMC7034,4740,,,
727,727,697DCK23C00311,6920,,,
728,728,INPC3200100026,1443,,,
729,729,AG438450438440500,12H2,0,$0,0%
730,730,AG9AC7C170045,12C2,,,
731,731,GS11P14YEC0129,4740,0,$0,0%
732,732,36C26223C0247,3600,0,$0,0%
733,733,W912JB06C4002,2100,0,$0,0%
734,734,47PK0618C0004,4740,,,
735,735,47PK1518C0022,4740,Empty,Empty,Empty
736,736,N4008509C2862,1700,Empty,Empty,Empty
737,737,W912DQ19C4008,2100,Empty,Empty,Empty
738,738,VA25914C0356,3600,Empty,Empty,Empty
739,739,GS09P07KLC0015,4740,Empty,Empty,Empty
740,740,W912QR13C0032,2100,0,$0,0%
741,741,CD000200210DGS03P03CDC0068,4740,0,$0,0%
742,742,VA255C1290,3600,,,
743,743,VA245C0513,3600,0,$0,0%
744,744,INL10PC00475,1422,0,$0,0%
745,745,VA69DC0520,3600,0,$0,0%
746,746,W912R113C0015,2100,,,
747,747,FA283522C0025,5700,Empty,Empty,Empty
748,748,GS05P16SKC7003,4740,0,$0,0%
749,749,W9124L22C0007,2100,,,
750,750,W912QR13C0024,2100,0,$0,0%
751,751,VA24515C0043,3600,0,$0,0%
752,752,36C24424C0010,3600,,,
753,753,VA26315C0146,3600,0,$0,0%
754,754,697DCK23C00312,6920,,,
755,755,V610C00203,3600,,,
756,756,00564200301DV564C298,3600,,,
757,757,W912PM19C0043,2100,,,
758,758,VA247C0806,3600,Empty,Empty,Empty
759,759,VA255C1067,3600,0,$0,0%
760,760,VA244C0279,3600,0,$0,0%
761,761,GS11P15YTC0151,4740,Empty,Empty,Empty
762,762,INPC4500060927,1443,,,
763,763,W917BG07C0048,2100,Empty,Empty,Empty
764,764,2032H323C00032,2001,Empty,Empty,Empty
765,765,N4008019C1017,1700,Empty,Empty,Empty
766,766,V693C473,3600,,,
767,767,VA243C0625,3600,Empty,Empty,Empty
768,768,GS06P08THC0011,4740,Empty,Empty,Empty
769,769,AG91S85091S842W03,12C2,Empty,Empty,Empty
770,770,AG5680C070006,12C2,Empty,Empty,Empty
771,771,W9124312C0500,2100,Empty,Empty,Empty
772,772,VA256C0376,3600,Empty,Empty,Empty
773,773,VA257C0577,3600,Empty,Empty,Empty
774,774,DTFASA17C00738,6920,Empty,Empty,Empty
775,775,1333ND23CNB190021,1341,Empty,Empty,Empty
776,776,SCH50015C2006,1900,Empty,Empty,Empty
777,777,36C24619C0095,3600,Empty,Empty,Empty
778,778,W90BRJ10C0022,2100,Empty,Empty,Empty
779,779,FA813720C0004,5700,Empty,Empty,Empty
780,780,W91B4M10C6516,2100,Empty,Empty,Empty
781,781,W911KB24C0020,2100,Empty,Empty,Empty
782,782,GS11P11YEC0120,4740,Empty,Empty,Empty
783,783,DACA5103C0006,2100,Empty,Empty,Empty
784,784,V247C04428A,3600,Empty,Empty,Empty
785,785,W9127804C0064,2100,Empty,Empty,Empty
786,786,W917PM09C0052,2100,Empty,Empty,Empty
787,787,GS09P17WNC0021,4740,Empty,Empty,Empty
788,788,W9124722C0057,2100,Empty,Empty,Empty
789,789,0436CW10326,3300,Empty,Empty,Empty
790,790,W913FT06C0005,2100,Empty,Empty,Empty
791,791,N4008308C1027,1700,Empty,Empty,Empty
792,792,N6247313C1610,1700,Empty,Empty,Empty
793,793,AG32SCC150043,12H2,Empty,Empty,Empty
794,794,V00241C00161,3600,Empty,Empty,Empty
795,795,W912HP20C3005,2100,Empty,Empty,Empty
796,796,47PK1419C0001,4740,Empty,Empty,Empty
797,797,75N99023C00045,7529,Empty,Empty,Empty
798,798,INPC0700000119,1443,Empty,Empty,Empty
799,799,W912DR07C0059,2100,Empty,Empty,Empty
800,800,N6247314C0420,1700,Empty,Empty,Empty
801,801,FA860108C0029,5700,Empty,Empty,Empty
802,802,AG9A28C050004,12C2,Empty,Empty,Empty
803,803,GS11P08MAC0264,4740,Empty,Empty,Empty
804,804,VA52813C0157,3600,Empty,Empty,Empty
805,805,DOLJ079626083,1631,Empty,Empty,Empty
806,806,W912QR13C0020,2100,Empty,Empty,Empty
807,807,VA26213C0059,3600,Empty,Empty,Empty
808,808,FA461017C0006,5700,Empty,Empty,Empty
809,809,47PF0019C0055,4740,Empty,Empty,Empty
810,810,VA25616C0211,3600,Empty,Empty,Empty
811,811,INP16PC00579,1443,Empty,Empty,Empty
812,812,VA25610C1016,3600,Empty,Empty,Empty
813,813,N3319112C2019,1700,Empty,Empty,Empty
814,814,GS11P13MAP0129,4740,Empty,Empty,Empty
815,815,VA256C1449,3600,Empty,Empty,Empty
816,816,SP470316C0014,97AS,Empty,Empty,Empty
817,817,47PD0518C0003,4740,Empty,Empty,Empty
818,818,00581200309DV581C544,3600,Empty,Empty,Empty
819,819,47PM0518C0028,4740,Empty,Empty,Empty
820,820,FA486108CA008,5700,Empty,Empty,Empty
821,821,INPC8000080919,1443,Empty,Empty,Empty
822,822,GS09P13WKC0026,4740,Empty,Empty,Empty
823,823,INP15PC00442,1443,Empty,Empty,Empty
824,824,47PM1018C0060,4740,Empty,Empty,Empty
825,825,FA890323C0003,5700,Empty,Empty,Empty
826,826,SAQMMA16C0155,1900,Empty,Empty,Empty
827,827,VA241C0769,3600,Empty,Empty,Empty
828,828,HHSD200201357108C,7523,Empty,Empty,Empty
829,829,75N99022C00045,7529,Empty,Empty,Empty
830,830,VA262C0173,3600,Empty,Empty,Empty
831,831,FA468608C0020,5700,Empty,Empty,Empty
832,832,36E77619C0091,3600,Empty,Empty,Empty
833,833,N6246703C8837,1700,Empty,Empty,Empty
834,834,VA258C0179,3600,Empty,Empty,Empty
835,835,FA330009C0030,5700,Empty,Empty,Empty
836,836,V255C657A50344,3600,Empty,Empty,Empty
837,837,VA246C0614,3600,Empty,Empty,Empty
838,838,VA25112C0135,3600,Empty,Empty,Empty
839,839,W91B4M09C4104,2100,Empty,Empty,Empty
840,840,47PJ0018C0056,4740,Empty,Empty,Empty
841,841,47PD1218C0013,4740,Empty,Empty,Empty
842,842,V636C1044,3600,Empty,Empty,Empty
843,843,GS08P06JBC3032,4740,Empty,Empty,Empty
844,844,HSFLBP09C00001,7015,,,
845,845,W5K9FH11C0174,2100,0,$0,0%
846,846,N4008016C0173,1700,Empty,Empty,Empty
847,847,GS11P12YTC0289,4740,Empty,Empty,Empty
848,848,W5J9JE11C0013,2100,Empty,Empty,Empty
849,849,47PK1918C0002,4740,Empty,Empty,Empty
850,850,GS10P04XCC0007,4740,,,
851,851,FA308909C0001,5700,Empty,Empty,Empty
852,852,GS10P12XFC0019,4740,1,"$59,375",59.2%
853,853,W9124Q10C0535,2100,,,
854,854,DTFAWN14C00133,6920,,,
855,855,AG447UC080115,12C2,,,
856,856,GS02P09PWC0014,4740,,,
857,857,GS04P10EXC0132,4740,0,$0,0%
858,858,DJBP0700CC00000023,1540,0,$0,0%
859,859,GS11P13YEC0199,4740,0,$0,0%
860,860,47PE0217C0008,4740,,,
861,861,HSCG3110CPAA293,7008,0,$0,0%
862,862,36C25218C0155,3600,,,
863,863,FA486109CA001,5700,Empty,Empty,Empty
864,864,36C26324C0087,3600,Empty,Empty,Empty
865,865,SAQMMA17C0136,1900,Empty,Empty,Empty
866,866,36C25922C0013,3600,Empty,Empty,Empty
867,867,N6274207C1308,1700,Empty,Empty,Empty
868,868,47PM0318C0003,4740,,,
869,869,W9123819C0014,2100,Empty,Empty,Empty
870,870,36C25924C0135,3600,,,
871,871,140P6323C0008,1443,Empty,Empty,Empty
872,872,GS04P11EXC0003,4740,0,$0,0%
873,873,FA441710C0028,5700,Empty,Empty,Empty
874,874,DEFE0010687,8900,0,$0,0%
875,875,FA667513C0010,5700,Empty,Empty,Empty
876,876,V656C459B,3600,0,$0,0%
877,877,W9127S07C6015,2100,0,$0,0%
878,878,GS04P16EXC7121,4740,0,$0,0%
879,879,FA521520C0044,5700,Empty,Empty,Empty
880,880,N6945012C6847,1700,Empty,Empty,Empty
881,881,W5J9JE10C0067,2100,,,
882,882,N4008520C0025,1700,Empty,Empty,Empty
883,883,N6247306C6684,1700,Empty,Empty,Empty
884,884,VA248C1521,3600,Empty,Empty,Empty
885,885,W912DY13C0032,2100,,,
886,886,36C77624C0055,3600,Empty,Empty,Empty
887,887,W90U4210C4124,2100,Empty,Empty,Empty
888,888,W9123613C0034,2100,Empty,Empty,Empty
889,889,36C25620C0094,3600,Empty,Empty,Empty
890,890,12905B20C0008,12H2,Empty,Empty,Empty
891,891,N6945012C2759,1700,Empty,Empty,Empty
892,892,140P2018C0089,1443,Empty,Empty,Empty
893,893,36C77624C0112,3600,Empty,Empty,Empty
894,894,VA24413C0360,3600,Empty,Empty,Empty
895,895,HSCG4216NPCV395,7008,,,
896,896,FA820116C0053,5700,Empty,Empty,Empty
897,897,INR10PC10R37,1425,0,$0,0%
898,898,VA25609C0697,3600,0,$0,0%
899,899,VA52812C0041,3600,1,"$57,826",51.4%
900,900,GS11P08YTC0077,4740,0,$0,0%
901,901,VA259C1105,3600,Empty,Empty,Empty
902,902,VA243C0106,3600,Empty,Empty,Empty
903,903,VA247C0361,3600,Empty,Empty,Empty
904,904,VA250C0264,3600,Empty,Empty,Empty
905,905,75N99022C00035,7529,,,
906,906,N4008008C4428,1700,Empty,Empty,Empty
907,907,GS03P15QPC0004,4740,Empty,Empty,Empty
908,908,VA247C1331,3600,Empty,Empty,Empty
909,909,INP11PC81392,1443,Empty,Empty,Empty
910,910,36C24922C0047,3600,,,
911,911,VA245C0355,3600,Empty,Empty,Empty
912,912,GS09P08WLC0032,4740,Empty,Empty,Empty
913,913,47PK1422C0011,4740,,,
914,914,V538C399,3600,0,$0,0%
915,915,W9123806C0008,2100,Empty,Empty,Empty
916,916,N6247312C0027,1700,Empty,Empty,Empty
917,917,N6945016C4449,1700,Empty,Empty,Empty
918,918,W91QV123C0053,2100,Empty,Empty,Empty
919,919,VA26012C0007,3600,Empty,Empty,Empty
920,920,89243320CFE000043,8900,Empty,Empty,Empty
921,921,GS11P09MAM0234,4740,Empty,Empty,Empty
922,922,GS11P11YTC0024,4740,Empty,Empty,Empty
923,923,AG0261C100031,12C2,Empty,Empty,Empty
924,924,GS08P16JBC7022,4740,Empty,Empty,Empty
925,925,GS11P15YTC0200,4740,Empty,Empty,Empty
926,926,V600C76708A,3600,Empty,Empty,Empty
927,927,W9124L21C0006,2100,Empty,Empty,Empty
928,928,V10N3C3418A,3600,Empty,Empty,Empty
929,929,36C25818C0135,3600,Empty,Empty,Empty
930,930,N6945024C0039,1700,Empty,Empty,Empty
931,931,W56HZV11CL744,2100,0,$0,0%
932,932,AG447UC060150,12C2,Empty,Empty,Empty
933,933,00614200303DV614C517,3600,Empty,Empty,Empty
934,934,GS09P03KYC0069,4740,Empty,Empty,Empty
935,935,V631C80138,3600,0,$0,0%
936,936,VA244C0099,3600,Empty,Empty,Empty
937,937,GS10P11XFC0017,4740,0,$0,0%
938,938,VA244C1405,3600,Empty,Empty,Empty
939,939,W9123821C0007,2100,,,
940,940,AG4568C140105,12C2,Empty,Empty,Empty
941,941,47PA0318C0012,4740,,,
942,942,W50S7524CA011,2100,0,$0,0%
943,943,W912LA18C8007,2100,0,$0,0%
944,944,W91QV111C0053,2100,0,$0,0%
945,945,DJBP0202N3A30007,1540,Empty,Empty,Empty
946,946,INP15PC00439,1443,Empty,Empty,Empty
947,947,36C24718C0136,3600,Empty,Empty,Empty
948,948,1282A722C0040,12C2,Empty,Empty,Empty
949,949,VA101CFMC0061,3600,Empty,Empty,Empty
950,950,W911KB16C0007,2100,Empty,Empty,Empty
951,951,61702200303DJ61702C0034,1540,Empty,Empty,Empty
952,952,AZ000200210DGS03P03AZC0041,4740,Empty,Empty,Empty
953,953,W9124Q08C0604,2100,Empty,Empty,Empty
954,954,W9127817C0019,2100,Empty,Empty,Empty
955,955,47PK1724C0007,4740,Empty,Empty,Empty
956,956,N6247003C0074,1700,Empty,Empty,Empty
957,957,AG04GGC080045,12C2,Empty,Empty,Empty
958,958,VA69DC1915,3600,,,
959,959,W9136412C0017,2100,0,$0,0%
960,960,W912DY13C0049,2100,,,
961,961,BW000200306DGS01P03BZC0018,4740,Empty,Empty,Empty
962,962,FA308911C0011,5700,Empty,Empty,Empty
963,963,GS11P08MAM0002,4740,Empty,Empty,Empty
964,964,VA101F13C0024,3600,Empty,Empty,Empty
965,965,ST000200309DGS05P03STM0056,4740,Empty,Empty,Empty
966,966,47PM0917C0010,4740,Empty,Empty,Empty
967,967,00516200309DV516C958,3600,Empty,Empty,Empty
968,968,GS05P07FBC0023,4740,Empty,Empty,Empty
969,969,DEAM0908SR22635,8900,Empty,Empty,Empty
970,970,GS06P14TBC0019,4740,Empty,Empty,Empty
971,971,VA24517C0192,3600,Empty,Empty,Empty
972,972,VA263C0141,3600,Empty,Empty,Empty
973,973,36C24218C0111,3600,Empty,Empty,Empty
974,974,1630DC19C0016,1630,Empty,Empty,Empty
975,975,INPC5480050004,1443,Empty,Empty,Empty
976,976,N4008012C0006,1700,Empty,Empty,Empty
977,977,1232SD18C0043,12H2,Empty,Empty,Empty
978,978,FA483012C2015,5700,Empty,Empty,Empty
979,979,W912DR20C0082,2100,Empty,Empty,Empty
980,980,W50S8H23C0001,2100,Empty,Empty,Empty
981,981,47PC0224C0011,4740,Empty,Empty,Empty
982,982,140P2019C0072,1443,Empty,Empty,Empty
983,983,47PD0224C0025,4740,Empty,Empty,Empty
984,984,36C24124C0110,3600,Empty,Empty,Empty
985,985,N6247312C1451,1700,Empty,Empty,Empty
986,986,VA24915C0036,3600,Empty,Empty,Empty
987,987,GS03P17QAC0020,4740,Empty,Empty,Empty
988,988,W9124924C0023,2100,Empty,Empty,Empty
989,989,00671200309DV671C6278A,3600,Empty,Empty,Empty
990,990,W912WJ19C0013,2100,Empty,Empty,Empty
991,991,W9124Q06C0090,2100,Empty,Empty,Empty
992,992,VA25612C0210,3600,Empty,Empty,Empty
993,993,GS11P15YTC7009,4740,Empty,Empty,Empty
994,994,F2660003CA027,5700,Empty,Empty,Empty
995,995,W912PL11C0008,2100,Empty,Empty,Empty
996,996,V671C6818A,3600,Empty,Empty,Empty
997,997,36C25020C0262,3600,Empty,Empty,Empty
998,998,VA24812C0298,3600,Empty,Empty,Empty
999,999,36C24822C0092,3600,Empty,Empty,Empty
1000,1000,GA000200303DGS05P03GAC0070,4740,Empty,Empty,Empty
1001,1001,VA528C0791,3600,Empty,Empty,Empty
1002,1002,VA24415C0308,3600,Empty,Empty,Empty
1003,1003,DTFACT17C00004,6920,Empty,Empty,Empty
1004,1004,W5J9JE12C0120,2100,Empty,Empty,Empty
1005,1005,HSEMW90C3309,7022,Empty,Empty,Empty
1006,1006,36C24418C0273,3600,Empty,Empty,Empty
1007,1007,FA460023C0015,5700,Empty,Empty,Empty
1008,1008,GS11P14MAP0268,4740,Empty,Empty,Empty
1009,1009,47PD0518C0005,4740,Empty,Empty,Empty
1010,1010,HSCG8607C633274,7008,Empty,Empty,Empty
1011,1011,VA528C0760,3600,Empty,Empty,Empty
1012,1012,V636C1070,3600,Empty,Empty,Empty
1013,1013,W917BK05C0064,2100,Empty,Empty,Empty
1014,1014,VA263C0663,3600,Empty,Empty,Empty
1015,1015,W5J9LE12C0021,2100,Empty,Empty,Empty
1016,1016,GS11P08MAM0133,4740,Empty,Empty,Empty
1017,1017,VA26216C0185,3600,Empty,Empty,Empty
1018,1018,VA251C1125,3600,0,$0,0%
1019,1019,AG56A14356A143118,12C2,Empty,Empty,Empty
1020,1020,GS11P06MKM0058,4740,,,
1021,1021,W912DY10C0003,2100,Empty,Empty,Empty
1022,1022,N4008020C0030,1700,Empty,Empty,Empty
1023,1023,36C25921C0059,3600,Empty,Empty,Empty
1024,1024,W912DR22C0073,2100,Empty,Empty,Empty
1025,1025,W912QR09C0072,2100,,,
1026,1026,36C26223C0214,3600,Empty,Empty,Empty
1027,1027,HQ003405C1015,97F5,Empty,Empty,Empty
1028,1028,FA813721C0011,5700,Empty,Empty,Empty
1029,1029,F1660203C0019,5700,Empty,Empty,Empty
1030,1030,W9128A22C0022,2100,,,
1031,1031,W911RZ09C0010,2100,,,
1032,1032,W911SF04C0018,2100,Empty,Empty,Empty
1033,1033,SP049007C6096,97AS,Empty,Empty,Empty
1034,1034,VA24817C0205,3600,Empty,Empty,Empty
1035,1035,W911KB09C0005,2100,0,$0,0%
1036,1036,70B01C20C00000138,7014,,,
1037,1037,W911KB12C0013,2100,0,$0,0%
1038,1038,1333ND18CNB190006,1341,,,
1039,1039,HSCGG106C3WX039,7008,0,$0,0%
1040,1040,EPC06099,6800,0,$0,0%
1041,1041,W912CL06C0801,2100,Empty,Empty,Empty
1042,1042,V573C577,3600,0,$0,0%
1043,1043,W913FT09C0053,2100,0,$0,0%
1044,1044,W912PL17C0042,2100,,,
1045,1045,W50S8Q24C0001,2100,,,
1046,1046,W9136418C8001,2100,Empty,Empty,Empty
1047,1047,47PE0519C0019,4740,,,
1048,1048,GS11P15YTC0019,4740,,,
1049,1049,VA24412C0085,3600,0,$0,0%
1050,1050,W9124719C0074,2100,,,
